forum_id,forum_name,topic_id,title,views,replies
51,Новониколаевск,17942,Фотографии... ?,138,4
51,Новониколаевск,17902,Горюшкин Первые жители Новониколаевска(1893—1894гг.),61,1
51,Новониколаевск,375,Военный городок,13365,170
51,Новониколаевск,657,"ул.Чаплыгина, 53. Доходный дом.",1467,40
51,Новониколаевск,5377,"Дом на Асинкритовской улице (ул. Чаплыгина, 75)",1469,18
51,Новониколаевск,3611,"Городской торговый корпус (Красный проспект, 23)",21928,392
51,Новониколаевск,1716,Склады Нобеля (Нобелевская 16),1813,46
51,Новониколаевск,1233,Казённый винный склад,2930,44
51,Новониколаевск,890,Спасательная станция,3072,46
51,Новониколаевск,10104,Лагерь военнопленных в Ново-Николаевске (1-я Мировая война),13419,233
51,Новониколаевск,441,Мельница Н.А. Туркина (Алтайской фабрично-промышленной компании),4172,84
51,Новониколаевск,116,Мясохладобойня,8161,154
51,Новониколаевск,78,"Богородско-Глуховская мануфактура - Главпочтамт (ул. Советская, 33)",6800,131
51,Новониколаевск,1491,Жилые дома работников ж/д станции Алтайской железной дороги,1051,11
51,Новониколаевск,6,Богородице-Казанская церковь,880,4
51,Новониколаевск,1467,"Контора инженера Г.М.Будагова (ул. Большевистская, 7)",5317,135
51,Новониколаевск,17642,Городская богадельня...???,313,11
51,Новониколаевск,13153,"Подлинный день рождения Новосибирска.27 февраля 1893 г., или 11 марта",1105,33
51,Новониколаевск,17549,Тайны томской (и не только томской) охранки,640,29
51,Новониколаевск,1741,"Салтыкова-Щедрина, 122",1798,32
51,Новониколаевск,670,"Чаплыгинский ""тупик"" (Чаплыгина, 104 - снесён)",982,12
51,Новониколаевск,17552,Торговые бани Аносова И.И. (Александровская 22-Серебренниковская 18),636,28
51,Новониколаевск,4088,Коммунистическая 3,694,10
51,Новониколаевск,15388,Общественный сад на месте Коммерческого клуба,4463,114
51,Новониколаевск,17577,Водокачка и баня на Обдорской 38,557,12
51,Новониколаевск,1344,Два дома на ул. Переселенческой (ул. 1905 года),1742,20
51,Новониколаевск,15189,Путевая казарма Алтайской ж.д.,1782,26
51,Новониколаевск,2573,Железнодорожная ветка от Алтайской ж.д. до военного городка,3015,46
51,Новониколаевск,4056,Дом И.Ф. Ларина на углу улиц Гудимовской и Александровской,1059,20
51,Новониколаевск,20,Почтово-телеграфная контора на ул. Болдыревской (угол с Дворцовой),3035,47
51,Новониколаевск,1192,"Просто красивый дом (ул. Инская, 7)",2406,35
51,Новониколаевск,1562,"Дом на ул. Чехова, 78",1159,21
51,Новониколаевск,409,Жиркомбинат,5285,102
51,Новониколаевск,17556,Торговые бани З.Ф. Асмус на углу Александровской-Спасской,452,15
51,Новониколаевск,926,Гимназия Смирновой на Асинкритовской (Чаплыгина),1974,23
51,Новониколаевск,17557,Дом Петровских на Кабинетской,211,5
51,Новониколаевск,895,Домик с ул. Александровской (ул. Мичурина 6),3352,49
51,Новониколаевск,2960,Дома на Колыванской,820,26
51,Новониколаевск,626,Базарная площадь,8503,148
51,Новониколаевск,1819,Столбики из прошлого,3977,71
51,Новониколаевск,668,Фёдоровские бани,5905,76
51,Новониколаевск,81,"Железнодорожная школа (ул. Владимировская, 10)",5861,58
51,Новониколаевск,2190,"1-я Лодочная, 10",1673,46
51,Новониколаевск,17490,Февральская революция в Новониколаевске: события февраля-марта 1917 г.,102,1
51,Новониколаевск,2117,Церковь в честь Воскресения Христова (Старокладбищенская),1943,28
51,Новониколаевск,7,"Красные казармы (ул. Владимировская, 2)",14879,207
51,Новониколаевск,121,Военно-сухарный завод,4742,63
51,Новониколаевск,37,Село Кривощёково,22403,813
51,Новониколаевск,2412,Водонапорная башня № 1 при станции Обь (ул. Движенцев),1301,13
51,Новониколаевск,15719,Ломки гранита у Кривощекова близ Оби...???,600,10
51,Новониколаевск,17461,Адресные знаки,78,0
51,Новониколаевск,660,"Арестный дом (ул. Щетинкина, 62)",1978,15
51,Новониколаевск,17338,Старейшая библиотека Новониколаевска,455,14
51,Новониколаевск,10848,Проект Народного дома,612,7
51,Новониколаевск,17401,9 марта 1917 г. состоялось орг.собрание профсоюза домашней прислуги,107,2
51,Новониколаевск,17347,Фотографии чехословаков 1919,192,4
51,Новониколаевск,17282,"Журнал ""Сибирь"", выпускавшийся в Новониколаевске в 1925-1926",138,2
51,Новониколаевск,511,"Дом Туркина Н.А.  (Фабричная, 19)",2511,32
51,Новониколаевск,1089,"Жилой дом по ул.Салтыкова-Щедрина, 5",910,10
51,Новониколаевск,17261,Фото из франц.архива вероятно от фр.фотографа сопровожд чехов в Сибири,566,12
51,Новониколаевск,16,Костел св. Казимира,7011,88
51,Новониколаевск,770,Пивоваренные заводы Ново-Николаевска,9907,156
51,Новониколаевск,788,"Дом П. М. Зедайна на ул. Гудимовская (Коммунистическая, 45)",1983,45
51,Новониколаевск,2855,Фото белочехов в Новониколаевске,966,12
51,Новониколаевск,15720,"Кривощёково, 1895 г. Фотоальбом проф. А.А. Иностранцев",2582,47
51,Новониколаевск,1757,"Ногина 10/2, 10/3",1029,20
51,Новониколаевск,1068,"Кривощековская, 15",1134,10
51,Новониколаевск,3836,"Жилой дом на ул. Чаплыгина, 47",642,15
51,Новониколаевск,17185,Кирпичная стена на улице Коммунистической,913,25
51,Новониколаевск,4753,"Дом Р.М. Копылова (ул. 1905 года, 33 - ул. Красноярская, 112)",1356,14
51,Новониколаевск,21,"Отель ""Метрополитэнъ"" на Дворцовой (ул. Революции, 4)",5887,78
51,Новониколаевск,2652,"Деревянный особняк (Чаплыгина, 65)",1604,19
51,Новониколаевск,1299,Дачи за речкой Ельцовкой,1731,24
51,Новониколаевск,681,Тюрьма на Александровской улице.,3719,36
51,Новониколаевск,82,Добровольное пожарное общество,3969,66
51,Новониколаевск,3006,Временное водосооружение станции Обь,1071,19
51,Новониколаевск,965,"Смешанный двухэтажный дом (ул. Потанинская, 10а)",808,15
51,Новониколаевск,3614,Гостиница Гранд-Отель на Асинкритовской,1219,31
51,Новониколаевск,1116,"Дом Жерновкова Г.И. на Асинкритовской (ул. Чаплыгина, 34)",3819,61
51,Новониколаевск,17115,"Съезд управляющих имениями Алтайского округа, г. Барнаул, 1907 г.",381,9
51,Новониколаевск,1167,"Жилые дома Горохова и Казберук (ул. 1905 года, 13 и 15)",3573,64
51,Новониколаевск,3575,"Дом на ул. Чаплыгина, 45",935,13
51,Новониколаевск,1416,Дом инвалидов,5630,112
51,Новониколаевск,3402,"Дом Т.Е. Тетерина, не Тоторина (ул. Ядринцевская, 19)",1436,22
51,Новониколаевск,1117,Кривощековский-Обский Переселенческий пункт,4387,76
51,Новониколаевск,17075,"Дом Самохина К.А. на Переселенческой (1905 года, 1-Дм. Шамшурина, 100)",737,24
51,Новониколаевск,99,"Дом Сурикова на Николаевском (Красном, 22) проспекте",2381,51
51,Новониколаевск,3617,Дом № 14 по ул. 1905 г. (бывш. Переселенческой),1530,40
51,Новониколаевск,1072,ул. Мостовая,3363,46
51,Новониколаевск,17005,Однодневная перепись 1905 года,117,1
51,Новониколаевск,3661,Водоподъёмное здание (ул. 2-я Сухарная Береговая),954,9
51,Новониколаевск,18,Новониколаевское реальное училище,7803,81
51,Новониколаевск,1490,"Дом по ул.Грибоедова, 48а",767,12
51,Новониколаевск,15177,Дом переездного сторожа Алтайской ж.д.,1473,27
51,Новониколаевск,1600,Территория Кожзавода,3842,60
51,Новониколаевск,532,Лабазы на Базарной площади.,3183,52
51,Новониколаевск,86,Улица Кузнецкая  (Улица Ленина),9227,122
51,Новониколаевск,14185,31 августа 1910 года Новониколаевск посетил П.А. Столыпин.,419,4
51,Новониколаевск,16744,1925 год.,209,1
51,Новониколаевск,16472,"Новое исследование дома ул. Сибирская, 47",1031,22
51,Новониколаевск,778,"Дом купца Ф.Д.Маштакова (Красный проспект,9/ул.Свердлова, 15)",4995,50
51,Новониколаевск,964,"Дом Куклина Е.К. (ул. Каинская, 13)",901,6
51,Новониколаевск,16557,Усадьба Маштаковых Г.Д. и Н.Н. (угол Николаевского пр. и Воронцовской),1319,39
51,Новониколаевск,1291,"Башня (ул. 2-я Лодочная, 23)",2854,56
51,Новониколаевск,337,"Дом Кагана (ул.Урицкого, 2)",2158,18
51,Новониколаевск,14614,Дом на Ядринцевской 25 (современный адрес),888,28
51,Новониколаевск,1139,Дом командира полка в Военном городке,3092,53
51,Новониколаевск,882,"Жилой городской дом по ул.Максима Горького, 81",937,8
51,Новониколаевск,8733,Большевистская 27. Дом Санкина,697,31
51,Новониколаевск,435,Городская начальная школа на ул. Михайловская (ул.Ленина),2290,32
51,Новониколаевск,919,Пожар 11 мая 1909 года,5284,102
51,Новониколаевск,1375,Николаевский проспект (между Асинкритовской и Болдыревской),1824,24
51,Новониколаевск,16238,Краткая исторiя города Ново-Николаевска,244,4
51,Новониколаевск,15788,"Дача и ферма приюта ""Ясли""...???",1187,37
51,Новониколаевск,111,Улица Михайловская (Ленина),4957,81
51,Новониколаевск,3573,"Ядринцевская, 69",997,22
51,Новониколаевск,955,Унгерн Роман Фёдорович,4260,74
51,Новониколаевск,14994,Капитан 41-го Сибирского стрелкового полка Е.В.Булатов с супругой Е.И.,696,8
51,Новониколаевск,4960,Деревянные дома № 51 и № 53 на ул. Максима Горького - утрачены,966,14
51,Новониколаевск,651,Улица Вознесенская (ул.Сибревкома),1635,16
51,Новониколаевск,1307,Герб и гербовые печати города.,1861,35
51,Новониколаевск,2202,"Дом священника П. Я. Василькова (ул. Чаплыгина, 7)",777,27
51,Новониколаевск,15841,Перевод на тысячу поцелуев,466,8
51,Новониколаевск,3618,"Общество взаимного кредита (ул. Тобизеновская, 72)",1306,24
51,Новониколаевск,91,"Русско-Китайский банк > Русско-Азиатский банк (Красный проспект, 26)",2200,29
51,Новониколаевск,15825,1924 г. Первомайский маскарад,500,11
51,Новониколаевск,913,Первый электро-театр Ф.Ф. Махотина.,2282,30
51,Новониколаевск,15786,"Новые фотографии станции Обь, 1894 г.???",1085,21
51,Новониколаевск,1226,"Дом А. Матвеева (ул. Красноярская, 28)",1899,49
51,Новониколаевск,10775,Карточка: Ново-Николаевск. Вид вокзальной части города.,746,11
51,Новониколаевск,2473,Первая мировая война,6710,98
51,Новониколаевск,2487,"Усадьба Терентьевых (ул.Инская, 65)",3135,53
51,Новониколаевск,15613,Чертежи и рисунки деревянных домов,617,15
51,Новониколаевск,1709,Комплекс строений Николаевского пр-та (от Гудимовской до Болдыревской),1117,19
51,Новониколаевск,1249,"Дом по ул. Советская, 59а",1614,22
51,Новониколаевск,726,"ул. Спартака, 7",838,16
51,Новониколаевск,15426,Мосты через Михайловский лог,2762,73
51,Новониколаевск,608,"Т-во Сибирский мукомол (Макаронная фабрика-ул.Фабричная, 33)",2740,36
51,Новониколаевск,894,Просека,6854,129
51,Новониколаевск,338,Новониколаевский проспект (между ул Тобизеновской и Асинкритовской),3763,58
51,Новониколаевск,1542,"Жилой дом в Матвеевке (Бердское шоссе, 67)",970,20
51,Новониколаевск,941,начало Александровской,916,11
51,Новониколаевск,1440,деревня Перова,2552,46
51,Новониколаевск,2636,Домик около Красных казарм,5319,131
51,Новониколаевск,14949,Дореволюционный театральный Новониколаевск. Обзор,193,1
51,Новониколаевск,3840,"Дом на ул. Ленина, 89",1038,16
51,Новониколаевск,14765,Астафьев Александр Иосифович. (13.02.1885 - 22.06.1934),1344,34
51,Новониколаевск,10142,"Коммерческий клуб, задний фасад (1918-1919 г.)",1786,38
51,Новониколаевск,7848,Самолёты авиаконструктора Михаила Ивановича Попова,1256,21
51,Новониколаевск,10705,Мельница - Южно-Алтайская мукомольная компания,2096,47
51,Новониколаевск,75,"Типография Литвинова (ул.Советская, 6)",3804,61
51,Новониколаевск,13104,Фото врача И.И. Абдрина (1866-1937),577,5
51,Новониколаевск,10378,Молебен по случаю закладки реального училища на Николаевском проспекте,936,17
51,Новониколаевск,14709,Сотрудники Новониколаевской конторы Госбанка в 1922 году,1161,30
51,Новониколаевск,22,"Сад ""Альгамбра""",4556,42
51,Новониколаевск,14669,"Оброчная статья ""Училищная""",341,5
51,Новониколаевск,9765,Кеттли (Cattley) Освальд Яковлевич в Ново-Николаевске,1446,29
51,Новониколаевск,3646,"Памятник деревянного зодчества на ул. Красноярская, 3",1333,55
51,Новониколаевск,5323,Съестные лавки. Станция Обь (Ново-Николаевск-I).,1306,26
51,Новониколаевск,14603,"Мыловареный завод Закупсбыта (Некрасова, 48)",713,15
51,Новониколаевск,2985,Новониколаевск на международной выставке городов в Лионе (1914),829,12
51,Новониколаевск,14573,Пересечение будущего проспекта с Колыванской и Кабинетской.,1243,13
51,Новониколаевск,912,"Дом-контора Николая Туркина (ул.Фабричная,15)",2155,25
51,Новониколаевск,14521,Маштаков Григорий Данилович,571,12
51,Новониколаевск,1856,Приют ЯСЛИ,2051,19
51,Новониколаевск,14475,Прогулка по Каменке...,1444,40
51,Новониколаевск,101,Дома И.Т.Сурикова на ул. Гондатти,4198,51
51,Новониколаевск,14454,Всем известная фотография,1674,52
51,Новониколаевск,650,Угол Спасской (Спартака) и Александровской (Серебренниковской),1219,17
51,Новониколаевск,93,"История здания ""Сибстройпути"" (Красный проспект, 13)",4321,60
51,Новониколаевск,14298,Чумная больница - Красильная фабрика - Ядринцевская 73 к.1,709,13
51,Новониколаевск,14009,Гончарный завод Дмитрия Андреевича Тельканова за Каменск. части 58 кв.,613,15
51,Новониколаевск,14284,"Нарымская, д.2 - Городская Приготовительная школа",322,3
51,Новониколаевск,13050,Ново-Николаевский посёлок. От кабинетского управл. к самоуправ (докум),6417,287
51,Новониколаевск,14244,Временное Пожарное Общество образов. в июне 1897,223,1
51,Новониколаевск,14234,Частная школа Комлева и Белорукова на ст. Обь,208,1
51,Новониколаевск,14198,Церковно-приходская школа,396,4
51,Новониколаевск,14209,"Быков, Козлов и библиотека",242,2
51,Новониколаевск,14174,Злоупотреблѣния на станцiи Обь-Кривощёково январь 1908,309,1
51,Новониколаевск,14173,1-я сессия порайонного комитета по распредел. массовых ж/д перевозок,192,1
51,Новониколаевск,6094,"Дом Бузолина К. П. (ул. Октябрьская (Болдыревская), дом 15)",958,8
51,Новониколаевск,666,"Дом И.Г.Ведерникова на ул. Болдыревской (ул.Октябрьская, 47)",1489,14
51,Новониколаевск,10414,"Дом Истомина, ул. Депутатская, 15",752,12
51,Новониколаевск,3568,"Щетинкина, 33а - неизвестный домик",1172,20
51,Новониколаевск,2,Дом Ежова,1103,4
51,Новониколаевск,10709,Мельница Новониколаевского товарищества (мельница братьев Луканиных),995,18
51,Новониколаевск,14017,Метеослужба городская,220,3
51,Новониколаевск,14016,"Может, кто знает, кто на фото ... ???",317,1
51,Новониколаевск,13995,"Кривощековская, 19 (бывшая мельница бр. Рудзинских)",534,10
51,Новониколаевск,13988,Артель Столяров,204,2
51,Новониколаевск,838,Памятники деревянного зодчества на ул. Гудимовской (Коммунистической),4583,75
51,Новониколаевск,806,Озеро Круглое на Андреевской площади,2329,34
51,Новониколаевск,13955,Театр-ресторан симбирского мещанина Д.П.Андреева,178,1
51,Новониколаевск,13916,Мельница Аарона Патушинского позади Богословской пристани,270,3
51,Новониколаевск,89,Аптека П. С. Ковнацкого,2402,25
51,Новониколаевск,13890,Трактиры в центр. части города (разрешения),340,6
51,Новониколаевск,479,"Отель ""Метрополь"" на ул. Гудимовской",9138,29
51,Новониколаевск,1402,Новобазарная площадь ( конец 19 века),4612,82
51,Новониколаевск,2476,Общественное собрание на Кузнецкой улице,634,11
51,Новониколаевск,13821,Биллиардные столы,270,5
51,Новониколаевск,1448,Колонна польских военнослужащих.,4901,100
51,Новониколаевск,13838,Баня Ханы И. Толоконской,230,2
51,Новониколаевск,13771,"Строят, панимащь. А вот где?",525,12
51,Новониколаевск,11388,"Дом Назарова, угол Александровский и Тобизеновской",1016,26
51,Новониколаевск,6476,"Доходный дом Е.Я Верховой по ул. Горького, 40",1613,64
51,Новониколаевск,13677,Органы правопорядка Новониколаевска,508,22
51,Новониколаевск,1182,Угол Межениновской и Михайловской.,3006,60
51,Новониколаевск,13636,"ул. Трактовая, будущая Будагова (Большевистская).",222,2
51,Новониколаевск,13577,"Ярмарка в Ново-Николаевском поселке, 1900 г.",473,8
51,Новониколаевск,13426,Ново-Николаевская пристань. Этнограф Круковский Михаил Антонович,565,11
51,Новониколаевск,13556,«Деловой клуб» Новониколаевска учрежден 18 мая 1923,126,1
51,Новониколаевск,6327,основание-образование города,1920,46
51,Новониколаевск,987,Вид на Закаменку,1618,22
51,Новониколаевск,156,"Городское реальное училище на ул. Кабинетской (Советская, 37)",1949,21
51,Новониколаевск,1472,"Дом на ул. Тульская, 78",1094,18
51,Новониколаевск,13295,Кондитерская Н.С.Забелина,521,2
51,Новониколаевск,10650,План участка М.П. Востокова на Асинкритовской,1556,49
51,Новониколаевск,6051,Вид улицы Болдыревской с Николаевского проспекта,830,17
51,Новониколаевск,2755,Дом семьи Шамшиных,1779,16
51,Новониколаевск,5176,Домик на ул. Дворцовой (Революции),1288,35
51,Новониколаевск,342,"Дом Управляющего Томским имением Алтайского округа (ул.Обская, 4)",1786,12
51,Новониколаевск,1339,"ул. Шамшурина, 41",1107,16
51,Новониколаевск,12959,Лесопильный завод,306,3
51,Новониколаевск,11625,Повседневная жизнь Н.-Николаевска глазами наших корр-тов)),1481,69
51,Новониколаевск,12905,Прошение о преобразовании посёлка в город,552,15
51,Новониколаевск,10146,Лагерь польских скаутов в Ново-Николаевске,593,8
51,Новониколаевск,856,Мосты в устье речки Каменки.,2722,49
51,Новониколаевск,5023,"Р. Каменка, 1917 год. Фото Д. П. Багаева",965,14
51,Новониколаевск,1234,Территория вин(спирт)завода на Нобелевской.,3470,67
51,Новониколаевск,12720,Доходный дом С.И. Самсонова на Кузнецкой 15 (Коммерческое подворье),527,9
51,Новониколаевск,12690,Заброшка в Тогучинском районе,0,0
51,Новониколаевск,10606,Дом 69 по улице Ядринцевская,415,7
51,Новониколаевск,12643,базар в г. Ново-Николаевске,265,7
51,Новониколаевск,4034,"История места: ул. Гудимовская(Коммунистическая, №№ 10-31)",1879,29
51,Новониколаевск,12131,"Коллектив автомастерских Западно-Сибирского Военного Округа , 1924 г.",739,18
51,Новониколаевск,12423,"Первая городская аптека (№ 1) Барнаульская, 29",700,13
51,Новониколаевск,5325,Левый угол фото. Николаевский пр. (1912),505,7
51,Новониколаевск,12408,Белый генерал Андрей Степанович Бакич.,261,5
51,Новониколаевск,4472,"Домик у о.п.Нижняя Ельцовка по адресу Казарма 23 км,1",843,15
51,Новониколаевск,25,"Дом Крюкова (ул.Советская, 25.)",3485,35
51,Новониколаевск,2048,"Дом Вагина (ул. Советская, 11)",5129,105
51,Новониколаевск,1084,"Дом каменный на Гудимовской (Коммунистическая, 14)",3047,61
51,Новониколаевск,10410,Водонапорные башни вокзала Ново-Николаевска на рисунке 1918-го,786,18
51,Новониколаевск,10415,Кто на снимке полковник Казимир Румша?,423,8
51,Новониколаевск,24,"Сибирский торговый банк (ул. Коммунистическая, 35)",2056,23
51,Новониколаевск,12117,"Городское реальное училище на ул. Кабинетской (Советская, 37)",189,0
51,Новониколаевск,12059,"Красильный цех фабрики ""Автомат"" на Серебренниковской",1085,36
51,Новониколаевск,649,Первое собственное здание железнодорожного училища на Владимирской,3408,79
51,Новониколаевск,3718,Фотография М.Е.Лунц,993,13
51,Новониколаевск,105,Театр Чиндорина (ул. Сибирская),1305,8
51,Новониколаевск,4719,Дом Молчанова на углу Николаевского проспекта и ул. Воронцовской,1289,38
51,Новониколаевск,11541,А был ли Лыгин?,377,7
51,Новониколаевск,7934,"Склад торг-промышленного и пароходного об-ва ""Волга"" на ул. Самарской",1219,36
51,Новониколаевск,1343,"Склады конторы братьев Каменских (ул. Советская, 19)",1763,49
51,Новониколаевск,11398,Вопрос - что за домик,373,5
51,Новониколаевск,1348,Дом на Тобизеновской (угол с Николаевским проспектом),2940,42
51,Новониколаевск,4663,"Усадьба Посохина В.Ф. (Болдыревская, 19 - Гондатти, 6)",1003,14
51,Новониколаевск,11201,"Съезд крестьянских депутатов в июне 1917, Чаплыгина, 75",290,5
51,Новониколаевск,11177,Список первых жителей Ново-Николаевска©Н.Минина,837,9
51,Новониколаевск,11172,Улица Фабричная на открытке 1915 года,369,4
51,Новониколаевск,5013,Вопрос - дом  Что за красавец?,1248,22
51,Новониколаевск,11066,"Нов-Ник. Великорусский оркестр при обществе приказчиков"" 1913",229,3
51,Новониколаевск,10886,Водокачка на ул. Дворцовой/Революции,2267,76
51,Новониколаевск,1746,Контора 1 участка СС железной дороги - ныне дистанция пути,2730,51
51,Новониколаевск,6284,Пожар в Новониколаевске,1095,23
51,Новониколаевск,10863,Что за дом и где?,212,1
51,Новониколаевск,938,"Руины - Автомотоклуб, б. ТД Винокуров А.И. с С-ми (ул. Щетинкина, 18)",2433,54
51,Новониколаевск,10851,Базарная площадь 1893-1896,340,8
51,Новониколаевск,6242,Барон Жозеф де Бай был здесь (1895-97).,1568,43
51,Новониколаевск,1255,"Дом жилой Октябрьская, 24",1587,27
51,Новониколаевск,1708,"Склады общества ""Доверие"" на Николаевском",1023,21
51,Новониколаевск,10513,Где верховье в старое время Новониколаевска?,480,0
51,Новониколаевск,10487,Выступление чешской делегации в Новониколаевске 5 августа 1919 года,419,9
51,Новониколаевск,10459,Верно??? 1919. Новониколаевск. Госпиталь Американского Красного Креста,667,13
51,Новониколаевск,10464,Новониколаевск. Панорама начало века.,500,5
51,Новониколаевск,10420,Проект Здания Городской Управы с помещением Общественного Банка,829,27
51,Новониколаевск,10441,"Владимир Александрович Анзимиров, основатель краеведческого музея",199,3
51,Новониколаевск,2357,Неужели ранний Ново-Николаевск? (ул. Свободы 325),1011,16
51,Новониколаевск,7843,Воронцовская 13 (Свердлова 11),351,8
51,Новониколаевск,10282,"Городское реальное училище на ул. Кабинетской (Советская, 37)",180,0
51,Новониколаевск,10270,"Вид Болдыревской улицы, 1897 г",393,6
51,Новониколаевск,772,"Домик на углу Дворцовой и Бийской (ул. Революции, 32)",4271,91
51,Новониколаевск,8796,"Красный проспект, 21. Первый совет депутатов. 1917",475,6
51,Новониколаевск,10136,"Верх-Обской бор, он же Николаевский",497,9
51,Новониколаевск,6315,У нас ли?,414,5
51,Новониколаевск,815,Завод фруктовых вод (ул. Ядринцевская),1681,22
51,Новониколаевск,9386,Учет лошадок для нужд Армии,278,3
51,Новониколаевск,9878,Соборная площадь? Где?,225,1
51,Новониколаевск,6468,Котлован дома Сибкрайсоюза,704,28
51,Новониколаевск,2015,Вопрос с извозчиками - место,2845,51
51,Новониколаевск,6355,Возможно - возле мельницы Луканина,536,6
51,Новониколаевск,9623,Наследники,386,4
51,Новониколаевск,9611,Вопрос. Кем были братья Головановы?,247,3
51,Новониколаевск,9472,Здание по Тобизеновской 66 (М. Горького 52),776,18
51,Новониколаевск,1164,"Домик Дуси Ковальчук (ул. Ленина, 92б)",1246,16
51,Новониколаевск,5489,Грюнвальдские  торжества. 1919 год.,859,22
51,Новониколаевск,9321,"Серия фото Новониколаевска,найдена во Французском национальном архиве",1120,22
51,Новониколаевск,9291,Ymca,507,8
51,Новониколаевск,2780,Купальни на берегу Оби.,1163,35
51,Новониколаевск,6623,"Катание на волчьей упряжке  И. Репечека (Зоя Степучева, 1910 г.)",817,19
51,Новониколаевск,9289,Построение дивизии Блюхера на ул. Гудимовской. Дек. 1919 - янв 1920,356,4
51,Новониколаевск,9290,Белые в Ново-Николаевске,355,4
51,Новониколаевск,8968,Пожар 25 сентября 1910 г.,284,3
51,Новониколаевск,4975,Усадьба Н-в Е.Г. Морозовой-Закаменская амбулатория (Инская 2 или 4),1437,25
51,Новониколаевск,6539,Настоящий дом Будагова,1352,45
51,Новониколаевск,4002,"Дом на ул. Коммунистической (Гудимовской), 16",1102,22
51,Новониколаевск,8294,"Дом Винокурова на Асинкритовской, 23 (Рабочая-Чаплыгина)",628,17
51,Новониколаевск,8143,Реконструкция в Заельцовском парке фото колокольного завода Гилевых,861,9
51,Новониколаевск,922,Пожарная каланча(и),1388,15
51,Новониколаевск,2567,"Исторический дом? (Владимировский спуск, 6)",1214,12
51,Новониколаевск,7668,Фантазия на тему Гражданской войны из музея ЗСЖД.,1085,50
51,Новониколаевск,2895,"Большевистская, 7. Контора Будагова??? Нужны доказательства.",1499,38
51,Новониколаевск,4540,"Фото, сделанное Ф. Нансеном с железнодорожного моста Ново-Николаевска",1007,12
51,Новониколаевск,7249,Берег Оби на месте речпорта. 1919 год. Из альбома И.С. Моторина,1027,15
51,Новониколаевск,6972,Вопрос - дом,343,1
51,Новониколаевск,6318,Вокзал Новониколаевска 1919 года на картине А.Л. Ганжинского,955,13
51,Новониколаевск,5436,Сунгарийские мельницы в Харбине или куда уехал  из Н-Н Каган А.И.,914,11
51,Новониколаевск,1346,Дом Барабанова Д.Е. на Потанинской,2278,44
51,Новониколаевск,3678,"Первый родильный приют (Кузнецкая, 29)",1007,7
51,Новониколаевск,6434,"Кирпичный домик (Романова, 72)",481,8
51,Новониколаевск,5548,Вокзальная (Шамшурина) 68.,747,11
51,Новониколаевск,6280,Два дома от П.А. Гайды. Где?,282,1
51,Новониколаевск,1693,"ул. Журинская, 14",1415,23
51,Новониколаевск,4333,Новониколаевск-Каменка,639,4
51,Новониколаевск,6082,Водонапорная башня № 2 при станции Обь (ул. Светофорная),958,18
51,Новониколаевск,5354,"Самый ли старый? Шамшурина (Вокзальная), 61",2845,53
51,Новониколаевск,6035,"Склад и контора Товарищества М. Гельферихъ-Саде (Гудимовская, 48)",503,6
51,Новониколаевск,5373,Дом Левиной на углу Инской и Маковского,1693,14
51,Новониколаевск,4708,"Деревянный дом на ул. Красноярской, 107",1134,19
51,Новониколаевск,4567,землеустройство 1893-95,1100,28
51,Новониколаевск,5802,"Дом по ул.Ядринцевская, 65",504,7
51,Новониколаевск,1596,"""Новониколаевец"" во дворе дома по ул. Романова, 27",939,16
51,Новониколаевск,5568,"Краеведы хулиганят на ул. Ленина, 45",675,3
51,Новониколаевск,5556,И эти люди у нас были,1057,9
51,Новониколаевск,4978,"Деревянный дом на ул. Трудовой (Стевенской), 72",739,16
51,Новониколаевск,5291,Дореволюционная панорама,663,9
51,Новониколаевск,5168,Речпорт,383,5
51,Новониколаевск,691,Солодовенный  завод в Буграх,1370,20
51,Новониколаевск,5128,Неожиданно на ТЭЦ-1,646,15
51,Новониколаевск,90,"Магазин ""Наследников И. А. Жернакова""",870,12
51,Новониколаевск,1744,"Чаплыгина, 86",625,7
51,Новониколаевск,4959,"Памятник деревянного зодчества на ул. Ленина, 41 - утрачен",456,6
51,Новониколаевск,1055,ул. Дуси Ковальчук 1а.,1622,27
51,Новониколаевск,4823,"Жилой дом на ул. Большевистской, 13",786,12
51,Новониколаевск,2079,Дом по ул. Инская 10,502,5
51,Новониколаевск,1115,Вопрос: Меблированные комнаты Галковского,495,5
51,Новониколаевск,4949,"Деревянный дом на Чаплыгина, 57",520,10
51,Новониколаевск,4962,"Деревянный дом на ул. Сакко и Ванцетти, 6 - утрачен",691,13
51,Новониколаевск,4925,Дом Быкова П.Ф. угол Кабинетской и Стевенской (ошибочно Михайловская).,1317,41
51,Новониколаевск,4884,Акушерское отделение № 118 (Роддом № 3) Ул. Сухарная 70/1.,2066,14
51,Новониколаевск,3835,"Жилой дом на ул. Красноярской, 6",977,20
51,Новониколаевск,2913,"Куда домик делся? (ул. Бориса Богаткова, 64)",854,8
51,Новониколаевск,4816,"Жилой дом Иркутская, 74",423,5
51,Новониколаевск,4779,"Дом Самохина (ул. 1905 года, 1 - Дм. Шамшурина, 100)",484,8
51,Новониколаевск,4712,"Дом Александрова (Библиотека им. А. П. Чехова) на ул. Челюскинцев, 66",760,6
51,Новониколаевск,855,"ул.Советская, 14 (ул. Горького, 48)",736,6
